title,view,timeline,youtuber,genre,thumbnail
10개월 모은 영상자료로 만든 장편다큐급 리뷰! 미생물 음쓰 처리기 린클 리뷰ㅣ니돈내맘,930000,11개월 전,귀곰,리뷰,https://i.ytimg.com/vi/xOKfn2gtrSY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBxEQPTDFYq6cJk6r12HSgSV483Ew
북한에서 가장 가까운 놀이터는 어떤모습??? 전국 놀이터리뷰 3화!ㅋㅋㅋ,920000,4개월 전,흔한남매,리뷰,https://i.ytimg.com/vi/Mj1aMhW5zZQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXaq8duDgcRlEoXhz_v06440bMXA
몽쉘을 우유에 말아서 리뷰먹방~!! 리얼사운드 ASMR Mukbang(Eating Show),920000,5개월 전,떵개떵,리뷰,https://i.ytimg.com/vi/p-1BOSre16E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLANi_FkvILUZpI9TDIOShwVVQ3EPg
한국에서는 상상도 못 할 이탈리아의 문화를 보여주는 막장 영화 넷플릭스 추천 《라스트 파라디소》 [영화리뷰 결말포함],910000,1개월 전,무비톡,리뷰,https://i.ytimg.com/vi/e0VCypVObfA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-eYj2m3VubbUqyKOojELMrQEdXQ
일본 편의점 삼각김밥 전 종류 먹방 리뷰,890000,3개월 전,유우키의 일본이야기 YUUKI,리뷰,https://i.ytimg.com/vi/-BkrCJm7vxM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQmLwczCnffDQiuQjHGSmnALCkBQ
여사친이랑 야쓰 안해본 남자는 이해 못하는 영화!😘 (영화리뷰/결말포함),890000,8개월 전,바나나리뷰,리뷰,https://i.ytimg.com/vi/d4cioFxUqA8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAudjP2lI_gV3xSma45zpXv21ZfaQ
(스포없애버림)BL웹드라마 '시맨틱 에러' 주접리뷰 2탄! 이게 찐입니다 같이 현생 조져봅시다,890000,7개월 전,BL 소비하는 잡덕들,리뷰,https://i.ytimg.com/vi/PtDdaALbt1g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCF1liIBFGmhFB54JB8GYcK9elndA
빅마우스를 막으려다 사기급 초능력자를 건드려버린 특수부대의 최후..ㄷㄷ [영화리뷰/결말포함],870000,2개월 전,하울무비,리뷰,https://i.ytimg.com/vi/tZhDB4bq2QQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4_wiAxKOsx4OY_VD_OXxyqbpqGg
이거 보고 안지리면 사람 아님 와.. 진짜.. (영화리뷰/결말포함),850000,3개월 전,Popcorn & Coke Review,리뷰,https://i.ytimg.com/vi/ezCmLRs46_o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvFXU0s8lzBSbr5YE2J3-i1Ls2TQ
귀멸의 칼날 결말 리뷰ㅣ추가된 결말? 반점을 발현한 자는? 현대시대에선? 젠이츠와 네즈코의 이야기?ㅣ이리와뷰의 귀칼 결말에 대한 생각,850000,5개월 전,이리와뷰,리뷰,https://i.ytimg.com/vi/AGivQjZ7Eig/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-OkGce_d22Q0s6H3zHNHxEZhJ2g
리얼 특이한 학용품 필기구 6종 리뷰! (생각보다 쓸만한데..?) [꾹TV],860000,5개월 전,꾹TV(Kkuk TV),리뷰,https://i.ytimg.com/vi/MiWKzRMRbBU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBdWYGSZw8QcxJ9shpuVEuzqU6z3w
아마... 마지막 기회...?? 아이폰 13 미니 & 13 리뷰 [4K],800000,11개월 전,UNDERkg,리뷰,https://i.ytimg.com/vi/wGUPt_5Wugs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAheOT1XlXSuVCElKtzWExna7ALeA
본캐들이 하는 일찐여고 리뷰!ㅋㅋㅋ,800000,11개월 전,방울이tv,리뷰,https://i.ytimg.com/vi/kJy-KbhrkQk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVSVNxTD5ofdUwH7g5lk3pT1M1dw
비싼 값을 할까? Neo QLED VS. OLED TV 비교 리뷰 (50QNA90 Vs. OLED48CX 게이밍TV),770000,9개월 전,김대리 또 뭘 산거야,리뷰,https://i.ytimg.com/vi/LYtD8y61bAU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6kLf7XAn9Ta-kEAqwbTS-Yezw7A
[영화리뷰 결말포함] 죽음의 포로수용소를 탈출한 미 비밀 특공대원의 극적인 생존 실화 (실화영화),760000,9개월 전,무비빌런 [Movie Villain],리뷰,https://i.ytimg.com/vi/RWGwpEz9F6k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtjwtTejPKDtgNrswkg59DN8o3KA
일본 편의점 즉석 삼겹살 혼술 리뷰,760000,3개월 전,유우키의 일본이야기 YUUKI,리뷰,https://i.ytimg.com/vi/Y0pkrpgL_kc/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD-0sOfm058Ipe3pF2kZm469SL1rw
거친 게 매력인 누나 [결말포함/영화리뷰],760000,8일 전,토탈무비,리뷰,https://i.ytimg.com/vi/gzhqTo9AGvo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrsbqbjTI5Ih6y4w7QiUF0ApDNPQ
[영화리뷰/결말포함] 전 세계 사람들이 모두 사라진 세상에서 살아남은 생존자들,750000,5개월 전,영화보는하루,리뷰,https://i.ytimg.com/vi/GD6p-RyWark/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyN4ESYWwpi91qs7jSDsWhWm4IIg
"머지않은 미래, 지구에 '공기'가 사라지자 인간들이 겪게 되는 끔찍한 일들 [영화리뷰 결말포함]",750000,4개월 전,진솔한리뷰,리뷰,https://i.ytimg.com/vi/_zeaOTzMLY4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTHPco179W7VT-AIZibIfnyO2pIw
짱구:채성아쌤..뭐하세요?[인물리뷰],740000,9개월 전,치트키TV,리뷰,https://i.ytimg.com/vi/hAO3uptTSUY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB9PhEwjrrLRTma7S5a15yKg18A7g
마트 직원이 된 전직 특수요원을 잘못 건드린 범죄 조직의 최후 [영화리뷰/결말포함],740000,4개월 전,리뷰 MASTER,리뷰,https://i.ytimg.com/vi/vIVXsf_mHTk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBOQELRgFnn-Dsf-KjZCQIKyhfBMA
[원피스 1045화 최신화 풀버전 리뷰]무려 카이도를 압도하는 전설급 해적 루피 드디어 태양신 루피의 기어5 사기적 능력 공개,740000,7개월 전,드원패밀리,리뷰,https://i.ytimg.com/vi/bJKRxzSJgHE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvqKzjsAQKFzBy9AHkxiyTdr7fxQ
‘리즈 이순신’이 왜군 모조리 수장시켜버리는 영화!💥 ≪한산: 용의출현≫ 리뷰!! (+ 일본 개봉?),730000,3개월 전,기묘한 케이지,리뷰,https://i.ytimg.com/vi/_7Ltoq3bfTk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYuEVx7kWLqShTtGO1Phb-ZTiluw
"투자비 600만원, 소요시간 6개월! 22년 삼성, LG 냉장고 비교 종결리뷰ㅣ내돈내산",740000,1개월 전,귀곰,리뷰,https://i.ytimg.com/vi/TSbn9Q6b64Y/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWfsdU2BK-9RtmZJsoLoe-Ae-jBw
갈 때까지 간 팽이 4종 리뷰!! (무한 회전 소름ㄷㄷ) [꾹TV],730000,2개월 전,꾹TV(Kkuk TV),리뷰,https://i.ytimg.com/vi/C_JUT3PCeMk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpvbX-ILeOvFrRIoyeDsybWoJ5Og
스몰 럭셔리 사치의 끝판왕 신라호텔 망고빙수 소신 리뷰,730000,2개월 전,빅페이스 BIGFACE,리뷰,https://i.ytimg.com/vi/gOBSSQ3PhxU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClqjeJGubHL1HvLkLZOpH2q7-e3w
김종국 실물후기 및 운동법 솔직리뷰,730000,6개월 전,지피티,리뷰,https://i.ytimg.com/vi/KL6zXobbgtE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvs_jtdnSWFEVK63v9WW0i3hjb5A
"강렬하면서도 묵직한 메시지가 있는, 진짜 멋있는 영화[영화리뷰/결말포함]",730000,5개월 전,어쩌다영화한편,리뷰,https://i.ytimg.com/vi/coILKIDDlq0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAKL9Z2o4icaBlisK1VCD94t2yo9g
곰팡이 흔적까지 녹인다! 영국이 만든 흉악한 곰팡이제거제! 아스토니쉬 곰팡이제거제 리뷰ㅣ내돈내산,710000,2개월 전,귀곰,리뷰,https://i.ytimg.com/vi/zi2Q-qL73s0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdxH1zMuHDVPYke0Vh8_wOVexJlw
왜 사랑은 타이밍이라고 하는지 제대로 보여주는 영화[영화리뷰/결말포함],690000,8개월 전,어쩌다영화한편,리뷰,https://i.ytimg.com/vi/-rSVUNy8Wbs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDIgOVhzalCgPpEFFShxjx1ucIlww
원썬이 리뷰하는 쇼미더머니11 [SMTM 리뷰하는 SAKKIS' 1-1],690000,2주 전,원썬 Sakkiz',리뷰,https://i.ytimg.com/vi/9m1Z9DCcmXE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDdCDPitkS3IC7KKx5zh0_EWvdy8A
승우아빠 님의 밀키트 리뷰,680000,2주 전,침착맨,리뷰,https://i.ytimg.com/vi/cyYEKdshC4M/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCT_y9n2N3oX31LQFmzlu8ULD2heQ
티렉스 잡는 쥬라기월드 도미니언 슈퍼콜로설 기가노토사우루스 리뷰,680000,6개월 전,히히튜브,리뷰,https://i.ytimg.com/vi/0jzQcZ-_PSg/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB7ABdFBb7WYRWbiUN22NyzTKPdxA
일본의 선물용 고급 통조림 세트 리뷰,680000,2개월 전,유우키의 일본이야기 YUUKI,리뷰,https://i.ytimg.com/vi/aGUEg4NCxks/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCq1UGda8E1uyAQ_YgN6IYmti_xRg
동석이 형 범죄도시 찍기 전 발칙한 동거생활(영화리뷰)(결말포함),680000,3주 전,명작소녀,리뷰,https://i.ytimg.com/vi/o2roqIgwdms/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2IHZEbeMsEY3CcGECvdvEbYIAkg
갈 때까지 간 피젯스피너 5종 리뷰! (착시현상 소름ㄷㄷ) [꾹TV],670000,3개월 전,꾹TV(Kkuk TV),리뷰,https://i.ytimg.com/vi/DPqpkrQHkFc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDcek885bX9II0EoNY7j1VwvDhBag
거리뷰 🍒실제 거리를 보면서 길 찾는 방법,660000,6개월 전,이원철TV,리뷰,https://i.ytimg.com/vi/J_M8d7oRxck/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgcBFUkeoMDEqNbJNnNScdrdSYmQ
"설국열차 사실상 최고의 빌런 (영화리뷰, 결말포함)",650000,10개월 전,오킹TV,리뷰,https://i.ytimg.com/vi/c0DpqDHkPds/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBSF-p9ghOzOopl5eokrCOU7chamg
이병헌X하정우 역대급 케미 폭발한 영화 ㅋㅋ [영화리뷰/결말포함],650000,2개월 전,시며드네,리뷰,https://i.ytimg.com/vi/HJsuNbjndhc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBhgV7VXR3ruPDVuVXT3cX1d8EJlQ
"[영화리뷰/결말포함] IQ 160의 천재소년, 일진 잡으러 왔다!!",640000,11개월 전,JKwondo - Action Channel,리뷰,https://i.ytimg.com/vi/c6ryvdxsV9Q/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA13OsO5k7tSbbu16lxcjmKslso_w
의사가 리뷰하는 충격과 공포의 옛날 의료도구들,630000,10개월 전,닥터프렌즈,리뷰,https://i.ytimg.com/vi/pWyliwoydOY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDOXM14g-NZaqbrQjvMlqdpnLeWmA
세상 좋아진 포켓몬고 꿀템들을 소개합니다! - 포켓몬고 장비 리뷰 - 겜브링(GGAMBRING),630000,5개월 전,겜브링 GGAM BRING,리뷰,https://i.ytimg.com/vi/7v9gzo-lJYg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAf41eLrQNe-Jta-a_Gq_yDzDLwYw
ENG) [몰카] 곱창집 진상 악성 리뷰 대처법? 너무 현명하고 너무 웃긴 모범답안에 손님들 곱창 뿜고 물 뿝고 다 뿝으신 ㅋㅋ 사장님을 앞으로 이렇게들 하세요 !! ㅋㅋ,620000,10개월 전,낄낄상회,리뷰,https://i.ytimg.com/vi/brc8ae1TJNk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAiNFM8XkrnEgmPSDqwSYE9rVFsSw
버벌진트와 함께하는 세미파이널 [쇼미10 9회 리뷰 (1)],620000,11개월 전,원썬 Sakkiz',리뷰,https://i.ytimg.com/vi/e6ODXzkox9s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5YR-l6ADTmwxKHzzF8owzeptPiQ
플래그십의 배신. 갤럭시 S22 울트라 리뷰,620000,6개월 전,UNDERkg,리뷰,https://i.ytimg.com/vi/6dtGQmLp5E4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfKIXFWSUvK6PlresgFmDqsM3xrg
애니리뷰 - 오로지 강한자만이 살아남는 개매운 애니; [결말포함],610000,6개월 전,모든것을 모에화,리뷰,https://i.ytimg.com/vi/LMfahRX7oZU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCa7ka27sYYEJEzaI4aH8rsqfxESw
애니리뷰 - 인권이라곤 존재하지 않은 교도소에 수감됐는데... 오히려 좋다?? [결말포함],610000,4주 전,모든것을 모에화,리뷰,https://i.ytimg.com/vi/q_pkq61VYRQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpPKlKWBr3c9riCx_FfNji6IVZhA
[애니리뷰/결말포함]악마라고 불리는 야쿠자가 보스의 딸을 돌보며 개과천선하는 애니,610000,1개월 전,즐덕쿤,리뷰,https://i.ytimg.com/vi/sv3sToJUyi4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDP7nGzsxXn7HEPCKWHxE5QTE87qw
시골처녀에게 반해버린 영국100대 부자 [영화리뷰/결말포함],600000,8개월 전,따쓸,리뷰,https://i.ytimg.com/vi/v3vlBEN9Csc/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAb6sdhvvgqFEWFIhOiG_lECEf8Gg
버벌진트와 함께하는 세미파이널 [쇼미10 9회 리뷰 (2)],600000,11개월 전,원썬 Sakkiz',리뷰,https://i.ytimg.com/vi/Gsq_syWIgmI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCeQlx8G7SDTNRQoZboMSmujA3PhA
충격실화/ 소녀가 납치되어 당했던 끔찍한 일 [영화리뷰결말포함],600000,8개월 전,이쁜영화,리뷰,https://i.ytimg.com/vi/opQwtbgeLBI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqTJAuKv_Y4IM62egoeniUXD85Iw
"이세계 특, 존나 쎈데 레벨은 1임 【애니리뷰/결말포함】",590000,4개월 전,아카캉,리뷰,https://i.ytimg.com/vi/SU2FsABuy8k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXZQjFeo6f9d7z2flaIiBx_-3wAA
제발 깡통 사세요. 아이패드 에어(5세대) 리뷰,590000,7개월 전,UNDERkg,리뷰,https://i.ytimg.com/vi/Ij-amMPnZJ4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwnAp24oYbNVnD0xbdKBVPOfrU3w
쇼미10 디스배틀 리뷰 (2) [쇼미10 7회 리뷰],580000,11개월 전,원썬 Sakkiz',리뷰,https://i.ytimg.com/vi/1_UCsg6qvoI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8F2SDuqkCg7v9edlt5yUoPtQfrg
"중국에서 끝까지 개봉을 막으려했던 ""충격실화"" 😡 (영화리뷰/결말포함)",570000,3개월 전,레몬리뷰,리뷰,https://i.ytimg.com/vi/itWsQVy0tUY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqj4rD2RuAfDECM8tom87v6-EHjA
[영화리뷰 결말포함] 20살차이 연상연하 커플이 보여주는 찐으른 로맨스,570000,6개월 전,토토무,리뷰,https://i.ytimg.com/vi/EVRSTHDi5cY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgYfxIx0kbDQoNIi5BbxKO-HqTOw
"[ENG]리뷰는 딱 한개ㄷㄷ""사장님 음식 나오는거 맞죠..?"" 주문지옥에 들어온(?)사장님ㅋㅋㅋ여기가 포장마차인가 분식집인가....",570000,3개월 전,웅이woongei,리뷰,https://i.ytimg.com/vi/Cu5sNFpXSEc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARulw4XyLdVPUlYjJT_C3H_hSJtw
이세계로 가는 방법은 무궁무진! 【애니리뷰/결말포함】,560000,4개월 전,아카캉,리뷰,https://i.ytimg.com/vi/TczAETEdVwU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlxvqyqtU10Hzv7fozoi8pK7Ku5w
광고❌ 좀 많이.. 충격적인😅 NEW! 겨울쿠션 비교리뷰🔍 (퓌 쿠션 글래스 vs 어뮤즈 듀 젤리 비건 쿠션),560000,11개월 전,HOONION,리뷰,https://i.ytimg.com/vi/3HwrdREZNDE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVN2wZSuUQN6U3Ca8FqdW8PrIjJQ
일본 편의점 통 명란젓 삼각김밥 리뷰,560000,2개월 전,유우키의 일본이야기 YUUKI,리뷰,https://i.ytimg.com/vi/bqQRhj3Yxxg/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAo64BBII72G_5HEbd1tzTEu2ciMw
[애니리뷰] 악마라고 불리는 깡패가 보스 딸의 돌보미가 되면 벌어지는 일,560000,3개월 전,애푸덕,리뷰,https://i.ytimg.com/vi/glBv6ayPXEk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBa460CC163ZZPSvTwB4j-ZRrvr0g
갈 때 까지 간 특이한 학용품 5종 리뷰!!![ 꾹TV ],550000,2개월 전,꾹TV(Kkuk TV),리뷰,https://i.ytimg.com/vi/C6Tn0NxBxZI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEFpmKZmb_roDGjbt4O4RuV32HUA
갑옷입은 공룡이다. 아머드사우루스 컴팩트 리뷰,550000,9개월 전,히히튜브,리뷰,https://i.ytimg.com/vi/dxKeAwUnE6s/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCNK7LkXTIUbJP-eAwtDmWPODuwaw
"인당 23만원, 스시코우지 디너 오마카세 리뷰",550000,10개월 전,텐 Ten,리뷰,https://i.ytimg.com/vi/2oAWmmlGsk4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBkwMXNEbZ48XWnqOqPBdo1BW5NyA
우연히 어른용 장난감에 눈을 떠버린 엄마🧸(영화리뷰/결말포함),540000,3주 전,명작소녀,리뷰,https://i.ytimg.com/vi/bESCob7ubDI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAeGQcXzp6vLO_nurz6jVif8XDUQg
(스포주의)BL웹드라마 '시맨틱 에러' 주접리뷰 1탄! 드에러단 다 드루와~~,530000,7개월 전,BL 소비하는 잡덕들,리뷰,https://i.ytimg.com/vi/mps05Z9o0fk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC7ktAm3HCYc0b1uv9TS3N_AtmhYg
여배우와 감독의 성문화를 적나라하게 보여주는 영화[영화리뷰/결말포함],540000,2개월 전,씨네토피아TV,리뷰,https://i.ytimg.com/vi/Hja6EYv9w_Y/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC5iGDKh7JdeA2kxletW-sgEYesBg
"공소시효가 끝나는 날, 범인을 찾았다 [영화리뷰/결말포함]",520000,10개월 전,채널휸_영화들려주는남자,리뷰,https://i.ytimg.com/vi/-eunl2uXtH4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5KM-7d1HGYNXQOFUdNBhheU7eWg
"이세계 전생 후 제2의 직업 ""현자""가 된 내가 전 기수 현자 선배를 뚜까팬다고? 【애니리뷰/결말포함】",520000,1개월 전,아카캉,리뷰,https://i.ytimg.com/vi/31yMf6tEIlI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_MbCAROCb06WudHq-BkbY9fQBDg
세명의 남자에게 XX당한 여자의 반전 비밀 [영화리뷰결말포함],510000,5개월 전,이쁜영화,리뷰,https://i.ytimg.com/vi/aSZBolsS_Lc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDRtEHqQXTeZx_iDg2gtilJ190XEA
팔로알토와 함께하는 쇼미 본선 1차 리뷰 [쇼미10 8회 (2)],510000,11개월 전,원썬 Sakkiz',리뷰,https://i.ytimg.com/vi/K_xqTems5Tw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFFUxxkij-2gpusIvFIr8_lV0uYA
【애니리뷰/결말포함】5남매인데 남자가 1명 여자가 4명이면 생기는 일!,510000,8개월 전,팔라푸딩,리뷰,https://i.ytimg.com/vi/ZNqAjg4rgh0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCF9pcbq8RSmEKCWKmySab1CdkSPQ
자동 충전에다가 물로 과녁을 찢어버리는 최첨단 물총 리뷰 - 자동 물총 리뷰 - 겜브링(GGAMBRING),510000,1개월 전,겜브링 GGAM BRING,리뷰,https://i.ytimg.com/vi/DoLJJ3-mgaM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAX6UAPBGJ9GvHiZdMV8Yoptvp0ag
버벌진트와 함께하는 세미파이널 [쇼미10 9회 리뷰 (3)],510000,11개월 전,원썬 Sakkiz',리뷰,https://i.ytimg.com/vi/uGSvWX9cs20/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB7KyEToZH4l2RX-M-23yHdMEBIpw
